"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0007159","leukocyte cell-cell adhesion",336,0.570756290054254,1.75727575974472,8.29248798749883e-10,1.45520599804866e-07,1.14560655419003e-07,3105,"tags=38%, list=17%, signal=32%","3552/6280/960/3606/857/972/3553/84433/7040/2625/3037/80380/3575/5588/5880/4907/6279/3956/301/8808/3135/7048/912/284194/3112/654346/5724/3569/114548/29108/3958/2113/51148/3676/53833/7124/3383/64115/6404/22914/100528032/56477/29126/10164/942/3481/7070/3566/140885/861/8995/101/6850/1947/7805/3952/864/26191/3620/652/3965/79679/5896/4254/8651/3115/6385/10673/84830/970/11151/4478/27242/2131/3111/3133/8744/8654/5621/3105/3659/3678/3688/23149/8764/10326/1960/407006/2534/4973/3718/1948/3077/7430/4192/10318/8631/6793/8876/3600/64332/407018/6461/51571/9750/3574/57045/57162/60/9306/1051/6602/6093/177/1840/57829/27/1739/961/116844/6714/83737/8546/8440/9435/2319/8915"
"GO:0042060","wound healing",373,0.558467276139553,1.73325293240698,8.26192834302304e-10,1.45520599804866e-07,1.14560655419003e-07,2426,"tags=34%, list=13%, signal=30%","5054/3694/3552/7980/7076/2152/3853/5328/10630/960/857/302/2069/5055/2191/7040/6288/6376/348/3084/558/5588/4162/9076/3170/135228/4882/7056/301/26509/7042/710/7476/6707/5327/5345/84034/3569/7099/5058/51129/7124/84959/1906/2303/2192/131566/23452/7057/114897/375033/6281/5270/55966/5329/958/7128/10544/634/2621/53905/388931/1606/667/6850/3673/2246/1839/5359/51330/5265/5154/23189/4088/5028/50506/1608/5493/10398/966/3491/9060/57822/6385/83478/90102/84830/2335/1265/84962/55612/2004/3640/2022/2131/5339/5754/3690/2316/23208/3693/3678/5468/2828/3688/5321/407006/79026/1832/780/2776/7423/6868/3273/10627/10855/4627/7422/5155/3710/7474/160851/9525/71/1192/23499/3091"
"GO:0009913","epidermal cell differentiation",187,0.644255521381946,1.92345082102193,8.86000568567753e-10,1.46595122645024e-07,1.15406570299758e-07,2715,"tags=41%, list=15%, signal=35%","8626/3552/25818/3872/3852/3855/79413/3853/3861/2069/2810/8796/6699/3868/1001/204219/3851/3887/135228/301/6707/11005/1475/6698/2118/9119/3854/5317/247/3204/2296/55283/6703/182/1969/1687/353133/84189/3713/1594/23764/3892/652/5493/286887/23596/28514/643414/5339/64919/677/23022/54206/2312/23581/4647/2355/3664/1832/7538/8609/6278/121391/56603/4851/11078/2137/7474/64332/2735/5920/2247/7357/388585/2317/1499/1026"
"GO:0002252","immune effector process",500,0.52926171179423,1.65775790274025,8.6635202729586e-10,1.46595122645024e-07,1.15406570299758e-07,3481,"tags=37%, list=19%, signal=31%","25818/306/3075/718/6280/3606/972/3553/7040/2625/5650/3635/3575/558/9021/5880/3956/6775/11213/90865/55619/301/338376/7042/710/11035/57823/6372/3135/3598/11005/912/6778/117854/3078/5272/5724/54209/3569/114548/29108/3958/4242/7099/5058/53833/7124/3383/115004/23180/3426/22914/100528032/5806/958/1794/23529/29126/942/9111/8291/6318/182/3566/634/8995/441168/6850/7805/3952/30817/629/54/8482/3965/3716/966/3560/9466/200558/5971/100141515/28514/970/1075/11151/23075/5339/3133/55765/196/8809/3136/2242/135250/3823/3105/8140/4035/2896/154064/351/8764/1636/201294/10538/2534/3718/3077/84766/7098/10666/3106/3134/3821/4192/6868/23586/28984/3140/3726/136/3916/2067/7043/55601/57089/6284/3107/100507436/7474/5361/4436/5734/64332/57142/5819/284021/3822/6461/5450/51571/10758/5817/1512/6891/3988/353091/1051/2268/127544/6885/177/121260/1130/735/5336/3430/716/6714/867/3981/24145/8915/84542/10312/51561/7525/3572/79132/4853/613/2048/387695/9214/144811/148022/3439/721/3955/720/2241/567/653361/80328"
"GO:0050867","positive regulation of cell activation",299,0.584974555247067,1.78632692095289,9.56866055035929e-10,1.53922536797585e-07,1.21175055098263e-07,3105,"tags=36%, list=17%, signal=30%","3552/3606/857/972/3553/4323/84433/7040/2625/3635/80380/3575/558/5588/3956/90865/301/8808/3135/7048/912/9173/3112/6778/54209/3569/114548/29108/7099/7124/64115/7057/22914/100528032/375033/958/120892/23529/29126/942/3481/6665/7070/3566/140885/861/825/2621/101/6850/1947/3952/864/3965/79679/5896/4254/8651/3115/10333/10673/85480/8660/970/1075/11151/3111/3133/8744/683/2316/3105/23149/5321/351/59/8764/10326/1960/2534/1948/10666/4192/8876/7474/3600/4436/64332/5819/55122/6461/51571/3574/1026/57162/60/6602/177/57829/27/961/6714/8546/8440/30011/2319/8915"
"GO:0002694","regulation of leukocyte activation",454,0.535564640051943,1.67354581669722,1.04325894230891e-09,1.63284122565159e-07,1.2854493539516e-07,3105,"tags=37%, list=17%, signal=32%","3552/3624/3606/857/972/3553/4323/84433/7040/6376/2625/3635/80380/3575/558/5588/5880/3956/90865/301/11035/8808/3135/133396/7048/11005/912/6622/284194/9173/3112/6778/654346/54209/3569/114548/29108/3958/7099/53833/7124/115004/64115/7057/22914/100528032/958/120892/8877/7128/23529/29126/942/3481/7070/3566/140885/861/6422/2621/639/8995/101/6850/1947/7805/3952/864/26191/5359/3620/9473/652/3623/3965/79679/5896/1209/4254/9466/200558/8651/3115/6385/10333/10673/85480/8660/2335/970/1075/11151/27242/3111/3133/814/8744/196/683/677/8654/678/5621/3823/23208/3105/3659/2896/6935/23149/5321/6932/8764/10326/1960/10538/2534/10464/3718/55013/1948/3077/10666/3821/4192/3949/3726/56603/8876/100507436/7474/3600/4436/64332/407018/5819/284021/3822/55122/6461/51571/9750/3574/1499/57045/1026/57162/60/9306/1051/2268/4739/6602/177/1840/57829/27/121260/1739/961/4345/6714/83737/8546/8440/30011/2319/8915"
"GO:0001501","skeletal system development",447,0.542182610145188,1.69511105936659,1.10770390277272e-09,1.68808244762022e-07,1.3289378401409e-07,2568,"tags=31%, list=14%, signal=27%","8626/3694/8091/7076/4188/960/1462/10468/302/5744/4313/4323/64131/2201/7040/2625/3037/3236/1909/2697/7045/2202/3237/3235/81029/3214/4318/4882/650/55959/7092/7042/7476/7048/130497/59341/1009/85301/3232/4017/3212/1906/2303/3234/3233/3204/64399/3205/2296/871/7052/284266/145864/84667/56034/861/3213/1969/3696/6422/1490/50515/81031/54796/6591/3231/3952/8111/7010/864/5251/5026/5154/4088/79705/54/23213/652/134701/3623/25976/6261/1290/3491/9060/8200/4148/3198/1278/2200/150356/2022/2131/5125/3953/1893/7020/4664/2114/3227/56975/649/3207/3218/6935/54206/860/3200/51222/4665/2355/144347/100533183/5916/5358/2132/4192/2263/2138/7043/56603/5593/9249/3209/7422/6662/7474/80781/3216/5734/3091/3911/5925/3199/3217/2247/8538/1301"
"GO:0032496","response to lipopolysaccharide",274,0.589659216780459,1.7949924835439,1.24878854681248e-09,1.85429089092079e-07,1.45978493825772e-07,2494,"tags=31%, list=13%, signal=27%","5054/3552/2950/3606/4842/57402/3553/834/2706/6376/3576/80380/558/6279/5743/11213/9076/4318/1437/7056/6372/6622/10804/117854/114769/8564/5724/54209/3569/114548/29108/56300/7099/7124/6374/1906/1440/22914/100528032/133/56477/958/23643/7128/29126/942/19/2635/140885/9590/1594/26191/7097/3620/54/3965/968/820/57048/8140/7431/1636/3656/2355/623/1948/929/5732/6868/7054/10318/7538/6278/2263/3627/5122/4851/824/7474/79931/5734/64332/54658/153090/55122"
"GO:0051346","negative regulation of hydrolase activity",78,0.758298831716115,2.05919982326027,1.70692554061992e-09,2.41092824529999e-07,1.89799602475607e-07,1790,"tags=36%, list=10%, signal=33%","5054/7076/5055/22925/5275/1992/8710/6317/710/1475/5345/5272/51129/7078/22914/100528032/5268/5270/871/5806/120892/6318/5271/6695/23143/1893/5176/4035"
"GO:0097529","myeloid leukocyte migration",168,0.646476782878886,1.91155602311002,1.68374362382824e-09,2.41092824529999e-07,1.89799602475607e-07,2518,"tags=34%, list=14%, signal=30%","5054/3552/7424/6280/57402/972/3553/4313/4323/6288/6376/3576/5880/2921/6279/301/7042/6372/59341/54209/3569/3958/79890/6374/9353/284340/1906/5228/7057/56477/140885/4920/4681/100532736/8995/101/6850/3579/30817/7499/4254/1265/23075/1435/683/351/4192/7423/6278/3627/3672/7422/5155/5734/57142/64065/196527"
"GO:0071216","cellular response to biotic stimulus",202,0.628605463038253,1.88445439728974,2.45488869596595e-09,3.30610707868345e-07,2.60272287447455e-07,2474,"tags=31%, list=13%, signal=27%","5054/3552/2950/978/3606/3553/834/6376/3576/80380/558/5743/11213/4318/1437/6372/114769/8564/5724/54209/3569/114548/29108/56300/7099/7124/6374/1440/22914/100528032/7096/56477/958/23643/7128/29126/942/19/2635/140885/6850/26191/7097/10333/968/196/820/57048/8140/7431/3656/1948/929/10318/7538/3627/4851/824/7474/79931/64332/153090/317"
"GO:0051607","defense response to virus",263,0.588310641666384,1.79030294780861,2.42254032602579e-09,3.30610707868345e-07,2.60272287447455e-07,3706,"tags=33%, list=20%, signal=27%","3553/3428/834/163702/27350/90865/4939/338376/11035/22861/4277/91607/117854/3569/29108/7124/1755/115004/10346/64108/958/7128/60489/3437/2635/11074/340061/5359/7097/2633/146857/53840/91351/8519/3659/3433/201294/81786/3460/29800/7098/24138/10410/23586/5371/3627/10060/55601/5366/100507436/4599/3600/10964/10379/10758/197259/3660/55337/4940/3588/54541/1130/5611/4938/57724/8780/3459/83737/6737/51561/10488/79132/598/10010/81603/5610/148022/3439/51652/64771/10581/10623/23515/684/8638/8673/56832"
"GO:0071222","cellular response to lipopolysaccharide",170,0.649657057421544,1.92059521447241,2.564323493256e-09,3.37499939760125e-07,2.65695814576357e-07,2462,"tags=32%, list=13%, signal=28%","5054/3552/2950/3606/3553/834/6376/3576/80380/558/5743/11213/4318/1437/6372/114769/8564/5724/3569/114548/29108/56300/7099/7124/6374/1440/22914/100528032/56477/958/23643/7128/29126/942/19/2635/140885/26191/7097/968/820/57048/8140/7431/3656/1948/929/10318/7538/3627/824/7474/79931/64332/153090"
"GO:0042110","T cell activation",457,0.527740907839557,1.6499368056052,2.79547971371567e-09,3.59747178269499e-07,2.83209886318189e-07,3177,"tags=35%, list=17%, signal=30%","3552/960/3606/857/972/3553/84433/7040/2625/2697/80380/3575/5588/9021/5880/3956/6775/301/338376/11035/57823/4277/8808/3135/7048/11005/912/284194/3112/6778/654346/54209/3569/114548/29108/3958/53833/3383/115004/64115/22914/100528032/1794/29126/942/3481/7070/9976/3566/140885/861/634/639/8995/101/6850/1947/7805/3952/864/26191/2934/3620/4088/652/3965/79679/1021/5896/1209/3716/4254/5971/8651/3115/6385/10673/2281/970/11151/4478/27242/3111/3953/3133/814/64919/8744/677/8654/678/8809/5621/3105/3659/6935/23149/6932/860/8764/10326/1960/1958/10538/2534/2000/3718/2355/1948/3077/84766/3821/4192/89886/6868/3140/3726/56603/57089/4627/8876/100507436/3600/5361/5734/64332/407018/6461/9047/51571/10758/2280/9750/3574/1499/57045/57162/3988/60/9306/1051/6602/177/1840/57829/27/1739/961/6714/83737/8546/8440/3981/2319/8915/581/10312/51561/7525"
"GO:0031349","positive regulation of defense response",426,0.544207756622727,1.6970320865477,2.96663139667285e-09,3.73473096046359e-07,2.94015573889934e-07,3060,"tags=32%, list=17%, signal=27%","5054/25818/718/6280/3606/857/57402/2069/3553/1535/3428/7040/834/6376/5650/6279/3956/5743/8061/11213/90865/22861/3135/912/6622/9173/59341/117854/54209/84034/3569/114548/29108/2113/7099/5058/7124/9424/241/115004/79792/23180/1520/22914/100528032/7096/120892/23643/7128/2099/29126/9111/338322/2635/11074/63940/10133/340061/8995/101/6850/26191/5359/4862/7097/3620/2633/79812/10333/9180/55450/85480/1075/25827/3133/55765/135250/3823/3659/2896/2828/351/837/5603/2534/3656/29800/7098/10666/145741/3134/929/3821/4192/23586/330/10318/3949/136/3916/55601/57787/7474/3600/79931/5734/64332/57142/5819/153090/2167/55366/3822/55122/5817/4940/839/57162/81790/353091/1051/6397/6885/121260/5336/4938/57724/8717/7132/961/3430/6714/8780/83737/8546/26524"
"GO:0032102","negative regulation of response to external stimulus",325,0.568792030028831,1.74839183990357,3.87644582810668e-09,4.77627612565229e-07,3.76010904401568e-07,3141,"tags=38%, list=17%, signal=32%","5054/2950/5328/302/5055/2191/3428/7040/6288/6376/2625/348/2810/3635/9021/4907/11213/90865/135228/7056/710/5327/4277/3135/11005/5345/114769/5272/54209/114548/79890/53833/7124/8870/84959/9353/284340/1906/7057/114897/22914/100528032/9037/5270/55966/5329/7128/9111/6318/140885/634/4681/100532736/6850/7010/7114/5154/4088/54/6092/10848/3965/90102/84830/3133/23220/196/6405/64838/6696/23208/3105/10769/5468/2896/5045/407006/2534/2000/6091/5292/3106/3134/3821/4192/3273/3949/7538/4851/58985/2137/5155/100507436/2043/7474/23005/7473/5734/5819/5925/2247/65078/5627/5817/3670/4940/54625/2268/8829/83999/55558/4938/7132/79651/4345/6714/83737/1003/22876/10019/6737/6259"
"GO:0002696","positive regulation of leukocyte activation",287,0.581811360531205,1.77504396639965,4.36181362512003e-09,5.15495157205512e-07,4.05822015260899e-07,3105,"tags=35%, list=17%, signal=30%","3552/3606/857/972/3553/4323/84433/7040/2625/3635/80380/3575/558/5588/3956/90865/301/8808/3135/7048/912/9173/3112/6778/54209/3569/114548/29108/7099/7124/64115/7057/22914/100528032/958/120892/23529/29126/942/3481/7070/3566/140885/861/2621/101/6850/1947/3952/864/3965/79679/5896/4254/8651/3115/10333/10673/85480/8660/970/1075/11151/3111/3133/8744/683/3105/23149/5321/8764/10326/1960/2534/1948/10666/4192/8876/7474/3600/4436/64332/5819/55122/6461/51571/3574/1026/57162/60/6602/177/57829/27/961/6714/8546/8440/30011/2319/8915"
"GO:0050673","epithelial cell proliferation",371,0.55225150177319,1.71208464330372,4.30920840045738e-09,5.15495157205512e-07,4.05822015260899e-07,2843,"tags=36%, list=15%, signal=31%","9982/8626/7424/2152/3487/10468/857/374/1295/2069/2191/4323/7040/2625/348/2810/255324/3037/1001/6678/1992/3851/9076/135228/55959/7042/858/6657/7476/11202/130497/8828/6778/10000/3569/9420/1012/4017/3676/7498/7124/4804/7057/9788/9037/4070/5268/1601/1296/7128/2099/3481/7039/182/1969/634/6422/8742/639/6591/3952/7010/2246/864/3912/3339/4088/4163/23213/652/1021/5796/8200/79812/1956/8660/55612/2022/1893/5176/64919/677/1030/3690/5468/407010/2896/6935/54206/860/1960/574506/9839/6091/1948/3664/4192/7423/6868/5629/28984/7538/25865/2263/2138/4851/7422/2137/6662/5155/7474/64332/57142/3091/407018/3911/153090/2735/55366/5925/2247/388585/578/1499/7046/1026/3988/1051/6495/195814/8829/4781/7857/7051"
"GO:1903039","positive regulation of leukocyte cell-cell adhesion",222,0.605771699625491,1.83144464458056,4.54806723713432e-09,5.26757147404897e-07,4.1468798324271e-07,3177,"tags=38%, list=17%, signal=32%","3552/960/3606/857/972/3553/84433/7040/2625/3037/80380/3575/5588/3956/301/8808/3135/7048/912/3112/5724/3569/114548/29108/2113/3676/7124/64115/22914/100528032/29126/10164/942/3481/7070/3566/140885/861/101/6850/1947/3952/864/3965/79679/5896/4254/8651/3115/10673/970/11151/3111/3133/8744/3105/23149/8764/10326/1960/2534/1948/4192/8631/8876/3600/64332/6461/51571/3574/60/6602/177/57829/27/961/6714/8546/8440/9435/2319/8915/51561/7525"
"GO:0030098","lymphocyte differentiation",344,0.559098676293021,1.72693955044718,4.96698772349554e-09,5.63996586407111e-07,4.44004619823719e-07,2760,"tags=29%, list=15%, signal=25%","3552/3624/3606/972/3553/4323/84433/7040/2625/3635/3575/558/9021/9734/3956/6775/55619/301/11035/8808/3135/7048/11005/912/6778/3569/114548/4242/3676/64115/1794/2323/23529/942/3566/861/6422/2621/639/8995/101/6850/3952/864/26191/652/3623/3965/1021/5896/1209/3716/5971/8651/100141515/10673/28514/3111/3953/814/64919/8744/677/678/8809/3659/56262/6935/3688/6932/860/1960/1958/10538/112616/3718/2355/1316/84766/3821/4192/6868/3140/3726/56603/57089/8876/3600/4436/5734/64332/6461/5450/974/10758/578/3574/1499/8581/3988/60"
"GO:0043086","negative regulation of catalytic activity",253,0.59269118749893,1.79700551781869,5.28277538072123e-09,5.78878312354658e-07,4.55720213908701e-07,2500,"tags=26%, list=14%, signal=23%","5054/9052/2950/7076/3553/5055/6546/348/2810/22925/5275/55217/1992/8710/11213/6317/710/6622/1475/5345/5272/29108/51129/7078/22914/100528032/5268/5270/871/5806/120892/6318/7070/9961/55861/634/5271/25937/1594/26191/161742/7345/6695/8660/54922/23143/57493/1893/5176/23624/1849/4035/54206/1647/2776/2771/28951/7538/4851/23603/2041/407018/153090/5925/5770"
"GO:0045088","regulation of innate immune response",394,0.540277702695199,1.67960265615716,5.29797108526971e-09,5.78878312354658e-07,4.55720213908701e-07,3121,"tags=29%, list=17%, signal=25%","3075/6280/857/57402/2069/1535/3428/7040/834/348/2810/3635/6279/8061/11213/710/22861/3135/912/117854/5272/54209/114548/29108/7099/5058/7124/9424/115004/23180/1520/22914/100528032/7096/23643/7128/2099/29126/9111/338322/6318/11074/340061/634/441168/101/6850/3952/26191/5359/7097/3965/10333/25827/3133/23220/55765/135250/3823/3105/3659/5468/2896/351/2534/3656/29800/7098/10666/5292/3106/3134/929/3821/23586/330/10318/3916/55601/57787/100507436/7474/79931/64332/57142/5819/153090/55366/3822/55122/5770/5817/4940/839/57162/81790/51752/54625/353091/2268/6397/6885/121260/9683/5336/4938/57724/3430/6714/8780/83737/8546/26524/8915/6737"
"GO:0002009","morphogenesis of an epithelium",438,0.532595546387777,1.66409334831179,5.90625247399836e-09,6.33390890313417e-07,4.98635077288244e-07,2828,"tags=36%, list=15%, signal=31%","8626/3872/1282/7424/3853/10630/960/10468/374/4313/4323/7040/2625/3868/1909/2697/9021/3237/760/3371/81029/3214/650/79864/7042/7476/7048/130497/23767/2908/4233/7041/9420/768/59277/10395/94234/5058/7124/4804/9353/3212/1906/2304/2303/9788/64399/7849/4070/5268/55966/7052/133/2099/115908/182/1969/634/6422/144165/6591/388698/3976/2246/3579/1839/55083/220/5154/4088/23213/652/57167/9723/10512/79192/65266/3491/57822/6385/79812/83478/90102/1956/28514/54922/84962/55612/4478/2022/2131/25928/1435/7020/7408/2195/284217/10253/5754/57216/3690/2316/2297/3693/3207/3678/9645/3688/7798/6299/407006/23616/1948/5916/65009/780/4192/6868/5629/9620/4855/341640/25865/2263/9423/5371/3627/2138/4851/3209/7422/6662/2043/7474/5361/57534/71/3091/90/3911/64065/317/55366/3217/2247/54101/8463/388585/1512/26249/1499/60/25902/57591/6495/8829/3685"
"GO:0045103","intermediate filament-based process",66,0.760370307892226,2.00483315995866,7.25131092870597e-09,7.63497119784296e-07,6.01060815927762e-07,2083,"tags=48%, list=11%, signal=43%","3872/3852/3855/3853/25984/3861/3866/3868/3860/3851/3887/9118/3880/9119/3854/5317/3885/3857/3881/81493/64283/667/3892/3884/5493/286887/5318/5339/4744/7431/645027/1832"
"GO:0044092","negative regulation of molecular function",475,0.521743645852144,1.62711281641727,9.30296306748948e-09,9.62026055782707e-07,7.57352124911596e-07,3195,"tags=28%, list=17%, signal=24%","5054/8091/9052/2950/7076/4188/857/3553/5055/3428/6546/348/22943/2810/22925/5275/55217/1992/8710/11213/3170/4318/6317/710/130497/6622/1475/5345/114769/3078/5272/4233/255738/29108/3676/51129/7124/7078/22914/100528032/5268/5270/871/1601/5806/120892/7128/2099/6318/7070/9961/55861/634/5271/25937/1594/51339/26191/161742/2946/56849/7345/23630/6695/8660/54922/23143/57493/1893/5176/23624/5621/150094/3690/2316/1849/5468/4035/3433/54206/1647/3656/3077/8553/5292/2776/2771/84662/5629/28951/7538/6672/4851/23603/2041/407018/9446/153090/5925/5770/51719/4734/89777/222166/9750/341/55917/1026/5274/54602/3685/4781/1545/6093/64114/4345/57761/6717/255057/83737/9568/9647/26524/51422/10681/6737/581/8323/1454/3843/5314/1471"
"GO:0002697","regulation of immune effector process",312,0.563145243601678,1.7251429159408,1.0147405644652e-08,1.03094080856456e-06,8.11605057192758e-07,2590,"tags=33%, list=14%, signal=29%","25818/3075/718/6280/3606/972/3553/7040/2625/5650/3635/3575/558/5880/3956/11213/90865/301/7042/710/11035/6372/3135/3598/11005/912/6778/117854/5272/5724/54209/3569/114548/29108/3958/7099/53833/7124/3383/115004/22914/100528032/958/23529/29126/942/6318/3566/634/8995/441168/6850/7805/3952/30817/54/8482/3965/966/9466/200558/100141515/3133/55765/196/8809/3136/2242/135250/3823/3105/8140/2896/154064/8764/201294/10538/3718/3077/7098/10666/3106/3134/3821/23586/3140/3726/136/3916/7043/55601/3107/100507436/7474/4436/64332/57142/5819/3822/6461/51571/5817"
"GO:0030595","leukocyte chemotaxis",162,0.640898610034349,1.88853043375053,1.42702815655343e-08,1.4248138025174e-06,1.12168038947965e-06,2369,"tags=36%, list=13%, signal=31%","5054/7424/6280/57402/972/3553/4313/6288/6376/3576/5880/1901/2921/6279/301/7042/6372/6373/59341/3569/9420/3958/79890/6374/9353/284340/1906/5228/7057/22914/100528032/56477/63940/2621/4681/100532736/8995/101/6850/3579/30817/3965/11151/23075/5339/1435/683/351/4192/7423/6868/284114/6278/3627/3672/7422/5155/7474"
