"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045859","regulation of protein kinase activity","174/6809","369/18805",0.471544715447154,1.30230553296868,4.4184962334319,8.6747895456121e-06,0.000176128714256757,0.000117103094790943,"CARD10/WWTR1/SFN/PAK1/PDGFA/GAS6/SNCA/GSTP1/DBNDD2/MVP/DEPTOR/CORO1C/TGFB2/INSR/IQGAP1/HEG1/RB1/ACTB/THBS1/SPRED1/HMGA2/CBLC/NRG1/SNX9/DUSP7/EDN1/CEACAM1/CAB39/DAB2IP/GPRC5A/CARD14/CDKN2B/GNAQ/EPHA1/SERTAD1/MAPK8IP1/IPO5/PPM1F/EGFR/GHR/SLC8A1/IL1B/SNX6/TLR6/ADAM17/TLR3/APOE/PTPN1/DOK7/SRC/UCHL1/SASH1/ADRA2A/CCND2/RALB/MAP3K7/ROBO1/CAMK1/EREG/PAK2/TENM1/GADD45A/PIBF1/DIPK2A/PPM1E/IGF1/TLR4/CALM2/CCDC88A/PREX2/IRAK3/RHOA/RIPK3/FBN1/AGT/TRIB2/FBXW7/PREX1/NHERF1/ADAM9/TSC2/SERPINB3/PIM1/NEDD9/PRKAG2/RAP2B/DUSP19/GSKIP/MAP2K1/CACUL1/ABI1/CCNG1/CDKN1B/PDGFRB/EFNA1/PIK3R5/STRADB/LATS2/ERRFI1/FGF1/MST1R/PDGFB/TNF/TNFRSF10A/PTK2/DNAJA3/CDKN2C/WNT5A/TNFRSF10B/HGS/PYCARD/CDC25C/CARTPT/RGCC/CDKN1A/RAP2C/PRLR/YWHAG/HEXIM2/PINK1/RASIP1/SYAP1/CDK5RAP3/CCN1/LRRK2/PDCD10/TNFRSF11A/STRADA/THY1/CDC37/ACP4/ADRA2C/PRKCD/ARHGEF5/TRAF6/CCNK/LTF/ALS2/AXIN1/TAB2/JTB/LEP/EPHB2/STK38/MAP3K13/CEMIP/RASGRP1/PTPN22/HERC5/MAP4K2/RELN/ABL1/SYNPO2/TRIB3/CDKN2D/CCND3/LYN/CHRNA3/RGS2/CDKN3/CSF1R/DUSP3/EPHA4/ZFYVE28/STOX1/PROX1/MRNIP/CDKN2A/PKIA/ITGB3/DUSP10/CCNE2/AGAP2/TCIM",174
"GO:0043604","amide biosynthetic process","92/6809","176/18805",0.522727272727273,1.44366079653934,4.45513816304014,8.98858370146961e-06,0.000180563135415471,0.000120051418370566,"ACSL4/MPC2/SNCA/UGT8/ACSL1/ACOT7/CARNS1/ST3GAL1/CEBPA/UGCG/SLC27A2/GNE/HSD17B12/HACD1/SPTLC2/SPHK1/CERS1/PAM/CERS6/GGT1/ACACB/HAGH/ST3GAL2/AGMAT/NAGS/SPTLC1/PDHX/CERS3/ACAT1/SGMS2/GCLC/PDK3/PDHB/SMPD1/ST6GALNAC5/ZNF750/DEGS1/ST6GALNAC4/GCLM/DLD/PLA2G6/ST8SIA4/ARG1/PPT2/SPTSSB/ST6GALNAC6/CERS5/ST3GAL5/NFE2L2/GGTLC2/B4GALT3/ELOVL4/CERS4/TLCD3B/GGT3P/FH/CERS2/VAPA/B4GALNT1/ASL/ASS1/ELOVL5/PPCS/MGST2/GGT6/CCN1/NANS/ACSBG1/DLAT/P2RX7/PDK2/PRKCD/ACSL6/MLYCD/ACSL3/GCDH/PANK1/SIRT3/TPK1/ELOVL2/FA2H/PANK4/SLC1A2/CLN8/SPTLC3/B4GALT6/ELOVL7/SMPD2/ELOVL6/SAMD8/ARG2/ASAH2",92
"GO:0051701","biological process involved in interaction with host","92/6809","176/18805",0.522727272727273,1.44366079653934,4.45513816304014,8.98858370146961e-06,0.000180563135415471,0.000120051418370566,"LGALS1/KRT6A/CAV1/CAV2/PLSCR1/EPHA2/LAMP1/MYH9/GAS6/CLDN1/FBLN1/ITGA2/ITGB5/SLC20A2/TMPRSS2/EFNB2/VPS4B/INSR/ITGB6/ICAM1/KPNA3/INHBB/NECTIN2/FURIN/CTSB/PVR/CD74/ITGB1/EGFR/ITGA5/ANPEP/TNFRSF14/CHMP3/NECTIN1/CXCL8/SRC/EXOC2/LDLR/ITCH/DDB1/AXL/PGLYRP2/CDK1/NRP1/SMPD1/CHMP4A/RAB7A/SERPINB3/F11R/CHMP1A/NECTIN4/BSG/CBL/TRIM38/DYNLT1/VAMP8/P4HB/SLC3A2/ARL8B/ITGAV/VAPA/SELPLG/CR2/ZNF502/CD46/CHMP1B/SLC1A5/TPCN2/TRIM21/VPS37B/CHMP2A/GRK2/CHMP4B/LTF/CD86/TRIM31/XPR1/LGALS9/NUP153/CHMP4C/TRIM5/HLA-DRB1/SCARB1/FUCA2/SCARB2/ITGB7/CLDN9/TRIM25/PPARA/RNASEK/PC/ITGB3",92
"GO:0019395","fatty acid oxidation","61/6809","107/18805",0.570093457943925,1.5744760576642,4.48967396637657,8.9933404293476e-06,0.000180563135415471,0.000120051418370566,"ABCD1/ACADL/IRS1/SLC27A2/IRS2/ECH1/CYGB/ACACB/ACADS/ADH5/SOX9/ETFDH/BDH2/ADIPOR2/MFSD2A/ACAT1/PEX5/GDF15/ECI1/ECHDC1/ETFA/PRKAG2/ACSM1/ALDH1L2/HSD17B4/ETFB/IVD/TYSND1/MAPK14/PHYH/ECI2/ECHS1/ECHDC2/CPT1A/ACADM/DECR2/ALOX15/HAO2/APPL2/ETFBKMT/CPT2/AUH/DECR1/MLYCD/GCDH/PPARD/PPARGC1A/CYP4V2/ACAD11/AMACR/LEP/ACOXL/FMO4/PPARA/ACAD10/ACOX2/CROT/ACAA2/ABCC9/CPT1B/ABCB11",61
"GO:0046847","filopodium assembly","43/6809","69/18805",0.623188405797101,1.72111293450059,4.52103586029054,9.00684719539015e-06,0.000180563135415471,0.000120051418370566,"FSCN1/ITGB4/TRPM2/FGD1/EZR/FGD6/RAB17/ARHGAP44/MYO10/AGRN/SPATA13/TENM2/NLGN1/TENM1/RALA/FNBP1L/NRP1/ARAP1/MYO3B/CDC42/RAB5A/TGFBR1/SH3BP1/RHOQ/PLPPR5/NRXN1/TTYH1/SRF/WASL/PRKCD/ARF6/MIEN1/ARHGEF4/TGFB3/EPHB2/CLN3/DNM3/FGD3/FGD5/FGD2/PIK3R1/VSTM5/PALM",43
"GO:0006509","membrane protein ectodomain proteolysis","33/6809","49/18805",0.673469387755102,1.8599782400844,4.54113016250868,9.13291107929492e-06,0.000182490706815744,0.000121333007107275,"ADAM8/BACE2/MYH9/TSPAN5/ADAM19/SNX9/TIMP1/APP/FURIN/IL1B/ADAM17/APOE/PRKCQ/ADRA2A/ROCK1/ADAM9/TIMP3/PACSIN3/TSPAN15/ADAM10/TNF/ERAP1/TIMP4/SNX33/APH1A/PSEN2/SH3D19/PTPN3/MMP7/P2RX7/CWH43/GPLD1/SPPL2B",33
"GO:0009101","glycoprotein biosynthetic process","156/6809","326/18805",0.478527607361963,1.32159078520219,4.41287599035329,9.16043044440951e-06,0.000182490706815744,0.000121333007107275,"B3GNT5/RAMP1/BACE2/EXT1/PHLDA1/EXTL3/GALNT3/ST3GAL1/SRD5A3/CHST15/ST6GALNAC2/EXT2/DSE/GALNT14/ITM2B/EOGT/NECAB3/TUSC3/DDOST/TM9SF2/MOGS/B3GNT2/GALNT6/B3GALT6/CTNNB1/GALNT5/TNIP1/GALNT18/MGAT1/BMPR1B/PLOD3/SLC2A10/CHST3/CHST11/XYLT1/MAN2A2/SLC39A8/B3GALNT1/XYLT2/B3GNT3/C1GALT1/HS3ST2/GALNT1/MAN2A1/B3GNT9/HBEGF/ST3GAL2/VEGFB/EXTL2/HS3ST1/FOXL1/DPY19L1/ST3GAL6/IGF1/DSEL/IL33/CHPF/GBGT1/HS6ST2/FUT3/ABCA2/ST6GALNAC5/B3GNT8/TMTC2/TMTC4/ST6GALNAC1/ST6GALNAC4/COG3/MPDU1/SLC10A7/TMEM106A/GALNT10/ST8SIA4/STT3B/GCNT4/DHDDS/SLC35B2/CHPF2/ST6GALNAC6/TREX1/ST3GAL5/CHST9/CHST7/FKRP/CHST6/B3GALT5/FUT8/TET1/PGM3/UGGT1/B3GNT7/PAWR/POGLUT3/UST/B4GALT3/B4GALT1/GALNTL6/MAN1C1/GFPT2/CHSY1/PMM2/OSTC/AQP11/ALG8/TET3/POMT1/TMTC3/GAL3ST2/POMK/MGAT2/GAL3ST4/ALG5/B3GALT9/CSGALNACT1/NECAB1/CHST4/GALNT12/CHST2/CRPPA/GALNT4/UGGT2/CWH43/GLCE/ST3GAL4/IL15/SLC35C1/ENTPD5/GALNT2/TCF7L2/B4GALNT2/FUT1/JAK3/MGAT4A/UGDH/DOLPP1/ALG11/B4GAT1/EXTL1/POFUT2/ST8SIA5/B4GALT6/ITM2C/GXYLT2/PMM1/MGAT5B/B3GAT1/PLCB1/CSGALNACT2/FUT2/SLC35D2/HS3ST4/GCNT3/ABCA7/CHST10/FUT6/POMGNT2",156
"GO:2001235","positive regulation of apoptotic signaling pathway","80/6809","149/18805",0.536912751677852,1.4828380518875,4.45793689504882,9.32555466797949e-06,0.000185199687234405,0.000123134133017334,"NKX3-1/CAV1/TNFRSF12A/CTSC/GSDME/FAS/SRPX/PML/THBS1/TP63/MMP2/G0S2/DAB2IP/PPARG/APP/INHBB/S100A9/SFRP1/BMPR1B/INHBA/CTSH/APAF1/TLR6/DEDD2/NGFR/TNFSF12/PAK2/MAPK9/S100A8/BCL10/TLR4/RIPK3/GPER1/AGT/TRAF7/FBXW7/STK3/NHERF1/BCL2L11/BAX/PMAIP1/STK4/RIPK1/ATF3/MCL1/NCK2/TNF/TP53/TGFBR1/WNT5A/ADORA2A/PYCARD/BID/CRADD/TNFSF10/MSX1/BAD/PTPN2/CLU/PPP1CA/PDIA3/FLCN/EIF5A/LTBR/ING5/PRKCD/SOD1/CYLD/UBB/NFATC4/RBCK1/NCK1/MAL/SKIL/VNN1/IL20RA/ITM2C/SEPTIN4/NF1/ADCY10",80
"GO:1903076","regulation of protein localization to plasma membrane","66/6809","118/18805",0.559322033898305,1.54472769091755,4.47197352324459,9.42010572648905e-06,0.000185938177219261,0.00012362513451623,"AR/ITGA3/MMP14/SFN/SPTBN1/EPHA2/LGALS3/PKP1/EPHA3/ACTB/EZR/ATP2C1/WNK3/TGFB1/KCNJ11/PRNP/ITGB1/EGFR/ARHGAP44/RANGRF/RHOG/CLTC/WNK4/AKAP5/DLG1/LYPLAL1/ZDHHC8/PKDCC/GPER1/PID1/LRP1/STAC/TMBIM1/GBP1/TREM2/PICALM/TNF/NKD2/VAMP8/PTPN9/RHOQ/NRXN1/EPM2A/BCL2L1/VIL1/MRAP2/ABI3/NUMB/STX7/STX4/DAB2/ARF6/PLS1/ACSL3/PRKCI/PRKCE/CNST/CDK5/STX3/EPHB2/CLN3/ZDHHC7/CNPY4/ATP2B4/PIK3R1/STAC3",66
"GO:1903078","positive regulation of protein localization to plasma membrane","41/6809","65/18805",0.630769230769231,1.74204954980399,4.51495421690825,9.42125775996883e-06,0.000185938177219261,0.00012362513451623,"ITGA3/SPTBN1/EPHA2/LGALS3/PKP1/EPHA3/EZR/ATP2C1/WNK3/KCNJ11/PRNP/ITGB1/EGFR/RANGRF/RHOG/AKAP5/DLG1/ZDHHC8/GPER1/LRP1/STAC/TREM2/TNF/NKD2/PTPN9/NRXN1/VIL1/STX4/ARF6/PLS1/ACSL3/PRKCI/PRKCE/CNST/STX3/EPHB2/CLN3/CNPY4/ATP2B4/PIK3R1/STAC3",41
"GO:0043523","regulation of neuron apoptotic process","126/6809","255/18805",0.494117647058824,1.36464713657529,4.41691966748973,9.5799482980661e-06,0.000187850100527622,0.000124896319270839,"PCSK9/ADAM8/SNCA/NR3C1/GRN/TGFB2/CORO1A/TFAP2A/ERBB3/CBLC/MMP2/APP/CTNNB1/CLCF1/RETREG1/DKK1/EGLN2/PRNP/HSPG2/GSK3A/NTF4/CX3CL1/SNX6/GATA3/IL27RA/CASP4/PTPRZ1/EPHA7/SARM1/HIF1A/VEGFB/CASP10/EGLN3/CASP6/DLX1/ATP13A2/SIX1/AXL/UCP2/ROCK1/RHOA/NAIP/GCLC/NRP1/TRAF7/FBXW7/BCL2L11/TERT/ITGA1/PCDHGC3/DNAJC5/EN2/BAX/GPI/RIPK1/TMBIM1/GCLM/PYCR1/GCH1/TOX3/MDK/TREM2/IL6ST/CDC42/MCL1/FBXO7/NRBP2/AIFM1/LIG4/G6PD/FZD9/PARP1/TNF/TP53/MSH2/ADORA2A/F2R/VPS54/BDNF/CASP3/PCDHGC5/STAMBP/PINK1/BCL2L1/CEBPB/CLU/RASA1/STXBP1/FZD1/GBE1/NSMF/EGLN1/CRLF1/ARMCX5-GPRASP2/PIK3CA/SOD1/PRKCI/PPARGC1A/UBB/CITED1/CDK5/GSK3B/NQO1/MFSD8/TGFB3/POU4F1/NFATC4/GDF5/CLN3/ABL1/CLN8/PRKN/FAIM2/UCN/NF1/EGR1/SEMA3E/ISL1/EPHA4/ADCY10/NGF/PRODH/CASP14/VSTM2L/SLC25A27/AGAP2",126
"GO:2001057","reactive nitrogen species metabolic process","53/6809","90/18805",0.588888888888889,1.62638501329939,4.48762188368128,9.58104702112608e-06,0.000187850100527622,0.000124896319270839,"CAV1/SIRPA/SMAD3/INSR/CYGB/EDN1/ACP5/APP/DDAH1/CYB5R3/NOS1/IL1B/TLR6/CLEC7A/APOE/MTARC1/TLR4/GCHFR/TSPO/CD47/SELENOS/MTARC2/GCH1/TMEM106A/PTGS2/RAC1/P2RX4/TLR2/TNF/CYB5B/TICAM1/ASL/ASS1/KLRK1/KLRC4-KLRK1/PIK3CB/CLU/PTX3/PKD2/ROCK2/CYP1B1/ESR1/PRDX5/ZDHHC21/NQO1/SPR/PPARA/ATP2B4/ZC3H12A/KLF2/NOS3/ARG2/NOS1AP",53
"GO:0001823","mesonephros development","60/6809","105/18805",0.571428571428571,1.57816335522313,4.47582366402518,9.60681080589726e-06,0.000187850100527622,0.000124896319270839,"SMAD3/TACSTD2/SDC1/BASP1/SDC4/FOXC1/SLIT2/CTNNB1/TGFB1/SFRP1/PAX8/LGR4/FGFR2/GATA3/ZBTB16/SOX9/WT1/CTNNBIP1/SMAD6/KIF26B/HOXD11/DLG1/GREB1L/BMP2/SIX1/AGT/SOX8/OSR1/GPC3/BMP4/TMEM59L/LAMA5/FGF1/HOXB7/PTCH1/RARA/FOXC2/SMAD2/PKD2/LZTS2/SMAD4/RARB/VEGFA/CRLF1/FOXD1/HOXA11/CITED1/GDF11/CALB1/ILK/SPRY1/PAX2/NPNT/ROBO2/FMN1/CAT/OSR2/SMO/HES1/ARG2",60
"GO:0046209","nitric oxide metabolic process","52/6809","88/18805",0.590909090909091,1.63196437869664,4.4767658018294,1.01135530394229e-05,0.000196644677900277,0.000130743589729051,"CAV1/SIRPA/SMAD3/INSR/CYGB/EDN1/ACP5/APP/DDAH1/CYB5R3/NOS1/IL1B/TLR6/CLEC7A/APOE/MTARC1/TLR4/GCHFR/TSPO/CD47/SELENOS/MTARC2/GCH1/TMEM106A/PTGS2/RAC1/P2RX4/TLR2/TNF/CYB5B/TICAM1/ASL/ASS1/KLRK1/KLRC4-KLRK1/PIK3CB/CLU/PTX3/PKD2/ROCK2/CYP1B1/ESR1/ZDHHC21/NQO1/SPR/PPARA/ATP2B4/ZC3H12A/KLF2/NOS3/ARG2/NOS1AP",52
"GO:0002065","columnar/cuboidal epithelial cell differentiation","65/6809","116/18805",0.560344827586207,1.5475524280744,4.4566674774024,1.01184594293297e-05,0.000196644677900277,0.000130743589729051,"GATA2/CAV1/FST/EXT1/PKP1/FOXA1/DLL1/TP63/SERPINE1/CTNNB1/TGFB1/JAG1/KLF5/NTF4/FGFR2/C1GALT1/SOX9/SRC/NOTCH1/HIF1A/FAM20C/RARG/CCDC78/GJA1/BMP2/TP73/TIGAR/IL31RA/BMP4/WDR72/PRDM1/CLCN2/RFX6/IL6ST/SOX11/NFIB/CDX2/E2F4/DEUP1/SAV1/RARA/CDKN1A/SPDEF/MSX1/SMAD2/CDH2/CEBPB/YAP1/CBFA2T2/RARB/NKX3-2/NFE2L1/FZD5/VAX1/ABL1/POU3F2/NKX2-2/B9D1/MAP1B/TMEM231/ROS1/HOXA5/PROX1/HES1/NR5A2",65
"GO:1903034","regulation of response to wounding","94/6809","181/18805",0.519337016574586,1.43429763499561,4.42322294847892,1.02397965641214e-05,0.000198396058429853,0.000131908034044876,"ANXA2/ANXA1/CAV1/F3/PHLDB2/SMAD3/KANK1/TNFRSF12A/UBASH3B/PLAUR/PDGFA/PLAT/FLNA/CLDN1/EXTL3/TFPI/DUOX1/TNFAIP3/GRN/STK24/ACTG1/THBS1/EDN1/CEACAM1/FKBP1B/SERPINE2/SERPINE1/C1QTNF1/ITGB1/CLDN3/CD109/SERPINB2/FERMT1/FAP/CLEC7A/APOE/PLAU/NEO1/THBD/ADRA2A/KREMEN1/HBEGF/VEGFB/INPP5F/ADTRP/PRDX2/FOXA2/IL33/HPSE/SH2B3/TSPAN8/SERPINF2/ANO6/SERPING1/EMILIN2/MAP2K1/PTPRS/MDK/PDGFB/TNF/CRK/PTK2/NFE2L2/F12/F2R/DUOX2/SCARF1/FOXC2/CLASP1/KLKB1/GIT1/CERS2/USF1/RTN4RL1/VIL1/AJAP1/PROS1/CLDN4/GP1BA/RTN4R/OCLN/PRKCD/PRKCE/ST3GAL4/MIR221/EPHB2/FERMT2/IGF1R/INSL3/EPHA4/SIGLEC10/ENPP4/NOS3/SPP1",94
"GO:0002695","negative regulation of leukocyte activation","104/6809","204/18805",0.509803921568627,1.40796926789514,4.41390464060669,1.03083334138543e-05,0.000199116896185545,0.000132387299066425,"LGALS1/ANXA1/RUNX1/IL4R/FN1/LGALS3/PKN1/SDC4/TNFRSF21/TNFAIP3/GRN/IRF1/HLA-E/TGFB1/TWSG1/PRNP/SFRP1/INPP5D/CD74/INHBA/HFE/CX3CL1/TNFRSF14/ID2/SRC/PDCD1LG2/MICA/PDE5A/BANK1/BCL6/DLG1/LDLR/PRDX2/PIBF1/ITCH/AXL/PGLYRP2/TBC1D10C/SOCS6/GPER1/HLA-G/MERTK/FGL1/ZBTB7B/CBFB/IL31RA/PLA2G2A/BMP4/LRRC32/IL20RB/HLX/GAL/MDK/SOX11/ARG1/FBXO7/PRKAR1A/PELI1/LAPTM5/CD274/ENPP3/ADORA2A/PAWR/MARCHF7/CASP3/SCRIB/PLA2G5/PTPN2/CEBPB/TNFSF4/GLMN/FER/LGALS9B/ZBTB46/VSIR/CD86/CD33/SOCS1/RABGEF1/PAG1/BTN2A2/LGALS9/TNFSF18/HLA-DRB1/FOXP3/RUNX3/NRARP/JAK3/PTPN22/CBLB/MAD1L1/DUSP22/HMGB3/INHA/IDO1/SYT11/LYN/ILDR2/DUSP3/CD200/VTCN1/ZC3H12A/CDKN2A/ARG2",104
"GO:0097061","dendritic spine organization","51/6809","86/18805",0.593023255813954,1.63780324946121,4.46625166201252,1.0660344726913e-05,0.000204715676518834,0.000136109772751932,"ITGA3/NGEF/WNT7A/EPHB3/INSR/APP/VPS35/PRNP/ARHGAP44/APOE/FYN/PPFIA2/NLGN1/DOCK10/TIAM1/CHRNA7/LRP8/NEDD9/TANC2/CTTN/TREM2/EFNA1/CDC42/MTMR2/SHANK3/PDLIM5/KIF1A/ARHGAP33/CTNND2/PAFAH1B1/ABI3/ZDHHC15/LRRK2/ABI2/SLC30A1/CHRFAM7A/CUX2/WASL/ARMCX5-GPRASP2/CFL1/CDK5/TANC1/EPHB2/PTPRD/IGF1R/DNM3/RELN/SIPA1L1/IL1RAPL1/DLG4/EPHA4",51
"GO:0048588","developmental cell growth","116/6809","232/18805",0.5,1.38089293582024,4.39799206071314,1.06626103741517e-05,0.000204715676518834,0.000136109772751932,"SEMA7A/TGFBR2/FN1/EXT1/MAPT/NRP2/PAK6/RTN4/SEMA3F/RNF157/IQGAP1/DDR1/EDN1/SLIT2/L1CAM/PRICKLE1/NRN1/APP/CTNNB1/EFNA5/CDH4/CRABP2/FGF13/SPART/SEMA3G/SEMA3A/ITGB1/GSK3A/SLC23A2/SMURF1/SOX9/APOE/RYK/EPHA7/NRCAM/EDNRA/PLXNA1/RIMS1/SEMA5A/RIMS2/SLIT3/ITGA4/SYT4/RARG/NPR2/FLRT3/BCL11A/IGF1/TIAM1/DSCAM/SEMA4F/NRP1/CYFIP2/SYT1/CTDP1/SPAG9/MACF1/SHTN1/TWF2/CTTN/PTPRS/LHX2/VCL/EIF2AK4/SYT3/G6PD/MUL1/TTL/WNT3/NKX6-1/PDLIM5/WNT5A/MEX3C/MEGF8/BDNF/IMPACT/PAFAH1B1/PLXNA3/GDF9/GOLGA4/SRF/DIP2B/NDN/RTN4R/NTN1/EDN2/VEGFA/SH3GL2/ANAPC2/TRPV2/CDK5/GSK3B/COBL/USP9X/SEMA6C/MAP3K13/FOXL2/NDEL1/ABL1/FLRT1/PPARA/MAP1B/RGS2/PRKN/AUTS2/ULK1/SEMA4D/NLGN3/OLFM1/TMEM108/ADCY10/MIR23A/ARHGAP4/TRIM46/C9orf72/SPP1",116
"GO:0009636","response to toxic substance","133/6809","272/18805",0.488970588235294,1.35043206223597,4.38595310005859,1.07748455126777e-05,0.000206247419376707,0.000137128186074471,"AHR/MT2A/SDC1/GSTO2/PRXL2A/CLDN1/GPX3/GSTP1/EPHX1/DUOX1/EPHX2/SLC30A4/PTGS1/NXN/MT1G/MT1E/CYGB/GSTO1/INHBB/S100A9/CERS1/SELENOW/RALBP1/SLC39A8/DDC/TXNDC17/AIFM2/ADH5/APOE/COL6A1/FECH/PXDN/SOD3/MTARC1/MBP/PRDX2/GSTK1/ALB/MT1X/AKR1A1/ABCB6/GSTM2/GSR/CDK1/TTPA/BAK1/GPX1/SCN9A/SELENOS/MTARC2/ABTB2/BAX/GPX7/PIM1/ALDH1A1/PTGES/TP53INP1/GCH1/SLC15A2/AKR1B10/PTPN13/PTGS2/ABCG2/SCN2B/IPCEF1/AIFM1/MGST3/ESD/TLR2/TNF/CHUK/NFE2L2/GSTM3/ERCC6/DUOX2/FBLN5/CDKN1A/TXN/TPO/ARHGAP33/ALOX5AP/PINK1/ASS1/DHFR/MGST2/SRF/OSCP1/SLC23A1/GPX2/CCS/SLC30A1/GSTA1/MT1F/GSTZ1/CYP1B1/SESN1/PRDX5/TXNRD2/GSTM1/SOD1/PRDX6/PRKCE/MB/SLC30A10/NNT/HP/NQO1/ALAD/DHRS2/CLIC2/SLC47A1/UBIAD1/MT1M/SLC22A3/KDM6B/LYN/MAP1B/TRPM6/ADAMTS13/PRKN/SLC22A5/DNMT3A/RDH12/SLC29A4/CAT/BPHL/AQP10/GRIA1/PON3/SLC67A1/NOS3/LPO/GJC2",133
"GO:0046394","carboxylic acid biosynthetic process","159/6809","334/18805",0.476047904191617,1.31474237602047,4.37252003476378,1.08533120933943e-05,0.000206875372075627,0.000137545694399199,"SYK/ABHD2/LIPG/ABCD1/GSTP1/ACADL/ACOT7/OSBPL3/CARNS1/BCAT1/UGP2/SLC27A2/PTGS1/SCD/DSE/SLC45A3/ERLIN1/GNE/HACD4/GAMT/HSD17B12/EDN1/HACD1/CEACAM1/ALDH1A3/RBP1/GLS2/OAT/OSBPL9/ACSM3/LTA4H/CD74/OSBPL7/PLOD3/CASP1/IL1B/GGT1/ACACB/MTHFD1L/FADS3/SLC27A5/HOGA1/MGLL/MLXIPL/HSD3B7/PLA2G4F/NAGS/PIBF1/PLA2G4A/STARD4/EIF6/GSTM2/DSEL/DPYD/OXSM/ADI1/NAIP/OSBPL1A/GSTM4/SCD5/ALOX15B/FABP5/PNLIPRP3/ALDH1A1/DEGS1/PTGES/PRKAG2/PRKAB1/PLOD2/ACSM1/PYCR1/KMO/QKI/CYP7B1/ACOT4/LPL/APOA5/CYP27A1/PTGS2/NDUFAB1/ERRFI1/CYP7A1/MGST3/GLS/GLUL/ABHD1/PNLIP/GGTLC2/UST/PCBD1/PYCARD/SERINC5/PTGES2/DHRS9/ELOVL4/DECR2/ALOX15/GGT3P/ALOX5AP/LPGAT1/PLA2G5/SLC1A3/PCBD2/ASL/ASS1/ELOVL5/MGST2/SUCLA2/GGT6/TBXAS1/NANS/PHGDH/CYP46A1/AKR1D1/ACSBG1/CBR1/EDN2/MLYCD/MTAP/PYCR3/GSTM1/CTHRC1/OSBPL6/CBS/LOC102724560/CYP2C9/STAR/GOT1/APIP/SEPHS2/ELOVL2/AMACR/FA2H/KYNU/CLN3/FGFR4/UGDH/TRIB3/UPB1/AGXT/AASS/PRKAB2/IDO1/APOC1/MTHFR/MTRR/SLC38A1/ACOX2/CYP39A1/ELOVL7/FADS2/ATP2B4/HPGDS/PROX1/ELOVL6/PSPH/HAAO/ASAH2/ABCB11",159
"GO:0050729","positive regulation of inflammatory response","86/6809","163/18805",0.52760736196319,1.45713855804344,4.41615150417994,1.088017791168e-05,0.000206875372075627,0.000137545694399199,"LGALS1/CTSC/ADAM8/ETS1/SNCA/MAPK13/GSDMD/CEBPA/GRN/HLA-E/GPSM3/GBP3/SERPINE1/APP/TGFB1/OSMR/TNIP1/NMI/S100A9/ADORA2B/IL18/ZP3/CAMK2N1/CASP1/CX3CL1/IL1B/TLR3/CASP4/TNFRSF1A/TRADD/C3/LDLR/S100A8/TLR4/IL33/NAIP/RPS19/AGT/NLRP1/CD47/TRPV4/RIPK1/PLA2G2A/IL1RL1/MDK/GBP1/NLRP3/TREM2/LPL/IL6ST/PTGS2/SNX4/NFKBIZ/IL6/TLR2/TNF/WNT5A/VAMP8/PTGER4/PYCARD/FFAR2/CASP3/PTGER3/ALOX5AP/NINJ1/MGST2/CEBPB/TNFSF4/LRRK2/TNFRSF11A/PLCG2/FEM1A/TSLP/NLRP10/IL17RA/NLRP12/IL23A/TNFSF18/IL15/CLOCK/NAPEPLD/IFI35/IDO1/PDE2A/GPR4/C2CD4A",86
"GO:0072163","mesonephric epithelium development","58/6809","101/18805",0.574257425742574,1.58597604510047,4.44858468170574,1.09378638894431e-05,0.000206875372075627,0.000137545694399199,"SMAD3/TACSTD2/SDC1/BASP1/SDC4/FOXC1/SLIT2/CTNNB1/TGFB1/SFRP1/PAX8/LGR4/FGFR2/GATA3/SOX9/WT1/CTNNBIP1/SMAD6/KIF26B/HOXD11/DLG1/GREB1L/BMP2/SIX1/AGT/SOX8/OSR1/GPC3/BMP4/TMEM59L/LAMA5/FGF1/HOXB7/PTCH1/RARA/FOXC2/SMAD2/PKD2/LZTS2/SMAD4/RARB/VEGFA/CRLF1/FOXD1/HOXA11/CITED1/GDF11/CALB1/ILK/SPRY1/PAX2/NPNT/ROBO2/FMN1/CAT/SMO/HES1/ARG2",58
"GO:0072164","mesonephric tubule development","58/6809","101/18805",0.574257425742574,1.58597604510047,4.44858468170574,1.09378638894431e-05,0.000206875372075627,0.000137545694399199,"SMAD3/TACSTD2/SDC1/BASP1/SDC4/FOXC1/SLIT2/CTNNB1/TGFB1/SFRP1/PAX8/LGR4/FGFR2/GATA3/SOX9/WT1/CTNNBIP1/SMAD6/KIF26B/HOXD11/DLG1/GREB1L/BMP2/SIX1/AGT/SOX8/OSR1/GPC3/BMP4/TMEM59L/LAMA5/FGF1/HOXB7/PTCH1/RARA/FOXC2/SMAD2/PKD2/LZTS2/SMAD4/RARB/VEGFA/CRLF1/FOXD1/HOXA11/CITED1/GDF11/CALB1/ILK/SPRY1/PAX2/NPNT/ROBO2/FMN1/CAT/SMO/HES1/ARG2",58
