gene_id,SRR2085160,SRR2085161,SRR2085162,SRR2085163,SRR2085164,SRR2085165
ENSG00000182580,452,710,609,79,72,75
ENSG00000127241,0,0,13,0,8,0
ENSG00000073849,431,891,826,1338,1398,974
ENSG00000203632,3,2,0,5,4,5
ENSG00000198471,0,0,0,0,0,0
ENSG00000228804,1,2,1,0,0,0
ENSG00000113916,991,2002,2079,321,477,418
ENSG00000223401,6,17,11,0,5,0
ENSG00000156976,6915,11263,10192,11665,12466,8535
ENSG00000163918,965,1564,1424,1655,733,1090
ENSG00000263826,23,49,35,52,38,64
ENSG00000238942,1,1,1,1,1,1
ENSG00000200418,1,1,1,1,1,1
ENSG00000221420,1,1,1,1,1,1
ENSG00000200320,1,1,1,1,1,1
ENSG00000263776,1,1,1,1,1,1
ENSG00000163347,0,7,5,3196,3007,4376
ENSG00000090530,49,73,108,516,4019,635
ENSG00000230077,0,0,2,1,4,0
ENSG00000265045,0,0,0,0,0,0
ENSG00000225764,0,0,0,0,2,0
ENSG00000252733,0,0,0,0,0,0
ENSG00000205835,21,27,41,0,0,0
ENSG00000196083,101,373,372,2874,6945,3417
ENSG00000223117,0,0,2,6,9,10
ENSG00000231047,2,0,0,5,6,0
ENSG00000188958,0,6,3,0,8,0
ENSG00000152492,707,1185,1016,2485,3058,2161
ENSG00000145012,1749,3299,3121,2944,5091,3708
ENSG00000224563,0,0,0,0,0,0
ENSG00000207651,0,0,0,0,0,0
ENSG00000188001,0,4,6,138,393,186
ENSG00000236182,0,0,0,0,0,0
ENSG00000230115,0,0,0,6,0,0
ENSG00000270959,175,235,211,59,14,44
ENSG00000213132,8,3,0,0,0,0
ENSG00000264114,1,0,0,0,0,0
ENSG00000234076,6,0,0,0,9,5
ENSG00000232874,0,9,0,0,0,0
ENSG00000214146,4,6,1,0,2,6
ENSG00000238043,0,0,0,0,0,0
ENSG00000224403,0,0,0,0,0,0
ENSG00000230102,0,0,0,0,0,3
ENSG00000114315,412,250,309,828,911,700
ENSG00000225742,3,0,0,11,8,6
ENSG00000238097,0,0,0,0,0,0
ENSG00000214145,9,24,19,0,0,0
ENSG00000178772,6,0,0,0,0,0
ENSG00000127249,0,4,0,0,0,0
ENSG00000225473,0,0,0,0,0,0
ENSG00000236297,0,1,1,5,3,0
ENSG00000198836,2005,3500,3070,4329,4004,4186
ENSG00000224855,0,2,0,0,4,2
ENSG00000207370,2,2,0,0,2,0
ENSG00000133657,1656,3599,3226,8511,12659,9697
ENSG00000233058,0,7,0,13,10,11
ENSG00000244675,0,0,0,0,11,5
ENSG00000271483,2,0,0,0,0,0
ENSG00000185112,571,889,601,76,89,50
ENSG00000238031,0,0,0,0,0,0
ENSG00000237222,3,3,10,0,0,0
ENSG00000234805,0,0,3,0,0,0
ENSG00000230401,0,0,0,0,0,0
ENSG00000231770,152,189,143,63,66,71
ENSG00000145014,86,165,104,436,808,507
ENSG00000041802,1523,2301,2473,2698,1653,2050
ENSG00000266447,0,2,7,1,2,1
ENSG00000221718,0,0,0,0,0,0
ENSG00000229334,11,9,0,35,49,27
ENSG00000272707,2,6,3,8,0,2
ENSG00000173950,346,666,522,697,518,560
ENSG00000233303,0,0,0,0,0,0
ENSG00000265333,0,0,0,0,0,0
ENSG00000244314,0,0,0,0,1,0
ENSG00000230266,0,0,0,0,0,0
ENSG00000206600,2,0,2,0,0,0
ENSG00000236844,2,1,0,3,1,2
ENSG00000223711,5,4,8,0,0,0
ENSG00000114331,1000,2109,2182,2077,3342,1916
ENSG00000227433,0,0,0,0,0,0
ENSG00000207368,0,0,0,0,0,0
ENSG00000229325,7,12,9,9,8,12
ENSG00000184203,876,1427,1201,1506,1894,1213
ENSG00000252620,0,3,2,0,3,0
ENSG00000189058,204,188,141,27,38,8
ENSG00000242086,573,924,941,845,823,1053
ENSG00000215837,0,0,0,45,175,19
ENSG00000176945,150,138,157,151,47,220
ENSG00000145113,39,72,43,10,0,5
ENSG00000223783,0,0,0,0,0,0
ENSG00000235836,0,0,0,0,0,0
ENSG00000061938,969,1964,1364,1831,2616,2098
ENSG00000226155,4,9,5,0,0,0
ENSG00000266730,0,0,0,0,0,0
ENSG00000239122,0,7,0,0,1,0
ENSG00000185485,263,499,446,408,484,503
ENSG00000224769,47,39,63,50,7,76
ENSG00000272792,10,23,20,7,16,9
ENSG00000271662,34,50,75,6,16,16
ENSG00000229178,9,22,30,3,9,0
ENSG00000207650,13,21,25,19,20,16
ENSG00000224614,24,48,38,8,16,6
ENSG00000273009,2,1,5,2,4,0
ENSG00000231443,25,49,51,8,23,15
ENSG00000260261,67,131,140,37,91,41
ENSG00000231464,13,29,18,8,10,13
ENSG00000224652,39,37,12,10,0,5
ENSG00000072274,5948,9296,10105,9074,5305,12729
ENSG00000252174,0,0,2,0,0,0
ENSG00000228413,2,0,0,0,5,0
ENSG00000163959,52,43,48,39,40,62
ENSG00000161217,1541,2108,2189,4774,4056,4572
ENSG00000272741,0,0,0,0,24,5
ENSG00000228028,1,2,3,0,7,5
ENSG00000213123,88,170,114,693,499,490
ENSG00000237418,0,3,2,5,4,5
ENSG00000273331,0,4,4,0,2,0
ENSG00000235897,24,15,15,13,22,16
ENSG00000145107,9,0,11,48,58,33
ENSG00000163960,938,1798,1524,2095,3356,1967
ENSG00000206644,0,0,0,0,0,0
ENSG00000241868,0,0,0,0,0,0
ENSG00000226345,0,0,0,0,0,0
ENSG00000225822,0,11,3,0,10,2
ENSG00000243339,6,4,1,3,1,5
ENSG00000163961,981,1469,1262,1140,969,964
ENSG00000273013,0,2,1,2,2,1
ENSG00000214097,0,0,0,0,0,3
ENSG00000213358,0,0,0,0,1,0
ENSG00000225770,0,4,2,1,1,0
ENSG00000174013,1180,1749,1567,1611,1234,1233
ENSG00000232065,0,12,14,0,0,2
ENSG00000174004,0,0,0,14,6,9
ENSG00000163964,822,1192,1013,1043,790,743
ENSG00000174007,111,203,233,58,67,72
ENSG00000201441,0,0,1,0,0,0
ENSG00000185798,224,361,439,438,329,334
ENSG00000272359,0,1,2,0,4,0
ENSG00000180370,2116,3486,3052,6920,7066,6563
ENSG00000206892,6,6,4,4,2,1
ENSG00000233487,5,4,4,0,0,5
ENSG00000119227,42,73,33,69,187,100
ENSG00000163975,14,49,41,500,1161,554
ENSG00000228109,30,102,83,35,57,22
ENSG00000119231,694,1070,1023,1463,1314,1172
ENSG00000114503,1955,2994,2783,4357,3745,3490
ENSG00000230732,12,5,0,5,14,0
ENSG00000225578,4,11,0,4,9,6
ENSG00000270170,520,643,504,414,292,396
ENSG00000075711,1041,1933,1864,5329,6672,5510
ENSG00000265850,0,0,0,0,0,0
ENSG00000227375,16,37,45,86,67,22
ENSG00000249626,79,131,119,13,37,24
ENSG00000214135,171,420,413,285,423,340
ENSG00000213519,2,0,3,0,0,0
ENSG00000273308,5,11,12,4,12,2
ENSG00000236833,9,13,17,0,0,0
ENSG00000161267,2090,2974,2604,1201,675,1004
ENSG00000272989,83,58,11,11,3,4
ENSG00000250443,99,72,169,15,4,4
ENSG00000213113,5,8,3,8,2,5
ENSG00000236438,42,94,89,70,223,140
ENSG00000222792,2,0,0,0,1,1
ENSG00000230304,5,14,11,4,6,5
ENSG00000226008,1,4,3,1,2,1
ENSG00000211482,2,0,0,0,1,0
ENSG00000197701,702,1293,1021,236,177,210
ENSG00000250238,0,0,0,1,0,0
ENSG00000256143,0,12,8,16,0,15
ENSG00000250892,0,0,0,8,4,6
ENSG00000198155,7,3,3,83,25,75
ENSG00000252616,0,0,0,0,0,0
ENSG00000251188,0,0,0,38,14,20
ENSG00000251689,0,0,0,5,4,10
ENSG00000186777,0,0,0,110,27,86
ENSG00000131127,142,417,307,146,163,215
ENSG00000207643,7,26,28,2,0,0
ENSG00000255436,21,16,30,23,9,58
ENSG00000250312,99,157,121,352,149,284
ENSG00000211553,4,6,6,4,2,2
ENSG00000251535,2,3,3,0,0,0
ENSG00000248564,3,0,0,0,0,0
ENSG00000250321,4,5,3,12,8,10
ENSG00000207642,1,0,0,0,0,0
ENSG00000145016,818,1194,1221,1052,1050,995
ENSG00000122068,1430,2161,2335,2584,3271,2279
ENSG00000186001,798,1092,998,1596,1961,1324
ENSG00000234136,0,0,0,0,0,0
ENSG00000114473,276,367,397,172,169,138
ENSG00000199306,0,0,0,0,0,0
ENSG00000185621,464,919,1026,499,686,588
ENSG00000201622,0,0,0,0,0,0
ENSG00000232832,0,0,0,0,0,0
ENSG00000216042,1,1,1,1,1,1
ENSG00000273375,1,0,2,8,3,3
ENSG00000234742,7,8,4,21,16,14
ENSG00000182899,10348,12601,11990,15313,10593,11627
ENSG00000251595,218,326,286,149,258,251
ENSG00000182903,885,1376,1484,832,861,753
ENSG00000174227,1279,2233,1918,2422,2694,2513
ENSG00000252150,0,2,4,4,1,3
ENSG00000133256,35,55,14,4,0,6
ENSG00000242686,0,0,2,0,0,0
ENSG00000272927,0,3,0,1,0,0
ENSG00000169020,3049,3390,2748,2327,1878,2179
ENSG00000215375,553,858,1404,797,507,454
ENSG00000169026,222,352,384,16,6,23
ENSG00000168993,69,194,169,0,9,7
ENSG00000185619,1958,3292,2862,1732,2221,2028
ENSG00000248416,0,0,0,0,0,0
ENSG00000249592,52,94,83,21,26,32
ENSG00000272588,7,13,16,6,5,4
ENSG00000233799,10,9,9,0,5,5
ENSG00000178950,1371,2649,2156,2940,3121,2926
ENSG00000127419,328,541,523,379,580,411
ENSG00000145214,1441,1980,2170,383,1032,587
ENSG00000127415,135,374,270,31,149,110
ENSG00000145217,433,940,712,17,45,19
ENSG00000178222,0,0,0,0,15,6
ENSG00000251639,0,0,0,0,0,0
ENSG00000127418,2796,5005,3831,743,940,923
ENSG00000090316,1642,2894,2465,3256,1985,2686
ENSG00000253399,0,1,4,0,2,2
ENSG00000163945,384,836,738,338,753,474
ENSG00000254094,1,3,6,0,4,3
ENSG00000179979,359,618,723,283,391,319
ENSG00000244459,0,5,0,29,24,26
ENSG00000174137,96,159,177,20,12,44
ENSG00000207009,1,2,3,1,0,0
ENSG00000251652,4,0,4,0,0,0
ENSG00000215367,0,2,0,0,0,0
ENSG00000212458,0,0,0,0,0,0
ENSG00000159674,9311,21532,15884,0,0,247
ENSG00000159692,2481,5167,3966,3851,3159,2811
ENSG00000196810,897,1698,1604,475,239,428
ENSG00000227189,42,37,50,0,0,0
ENSG00000273179,305,973,1140,0,2,10
ENSG00000270195,5,28,15,14,7,13
ENSG00000163950,1502,2068,1825,3501,1576,2543
ENSG00000068078,327,360,205,197,1130,270
ENSG00000168936,1909,2285,1940,1304,1611,1303
ENSG00000013810,2523,5258,4016,5903,2076,3952
ENSG00000218422,54,149,131,93,81,146
ENSG00000240455,4,5,12,2,0,3
ENSG00000168924,3887,5069,4822,4653,3133,3655
ENSG00000185818,91,291,104,0,5,16
ENSG00000185049,515,1089,734,1245,850,855
ENSG00000216105,1,0,1,1,0,0
ENSG00000243449,57,90,40,133,58,91
ENSG00000109685,2914,7478,6176,8286,5777,6563
ENSG00000183504,0,0,0,3,0,0
ENSG00000249784,6,14,14,20,10,13
ENSG00000130997,64,52,56,22,27,17
ENSG00000250623,0,0,0,0,0,0
ENSG00000214367,502,892,740,704,722,653
ENSG00000249047,0,2,4,2,3,7
ENSG00000249006,3,0,2,0,0,0
ENSG00000123933,2098,2818,1984,1107,1610,1250
ENSG00000265080,1,1,1,1,1,1
ENSG00000159733,38,74,61,25,39,13
ENSG00000251148,0,0,0,0,0,0
ENSG00000239247,0,0,2,0,0,0
ENSG00000249077,0,0,0,0,0,0
ENSG00000168884,634,849,727,1474,1241,1191
ENSG00000206113,32,13,18,0,4,0
ENSG00000063978,2150,3164,2932,3286,3409,3371
ENSG00000248399,0,0,0,0,0,0
ENSG00000251229,0,0,8,0,5,0
ENSG00000206738,0,0,0,0,0,0
ENSG00000125386,825,1336,1208,763,803,838
ENSG00000249428,5,0,0,0,0,0
ENSG00000248155,2,0,0,4,2,0
ENSG00000087266,1763,2961,2358,1030,2967,1663
ENSG00000087274,3512,5455,4580,7713,7730,7170
ENSG00000125388,125,148,172,124,180,68
ENSG00000109736,562,1127,660,4041,3891,3714
ENSG00000249673,339,503,563,1166,1484,1330
ENSG00000087269,2305,3897,3769,4470,2555,3092
ENSG00000188981,6,41,18,15,28,11
ENSG00000261643,12,21,18,47,21,32
ENSG00000175920,6,18,9,243,401,208
ENSG00000159788,266,618,390,2314,2759,1984
ENSG00000248843,0,0,0,0,0,0
ENSG00000248840,3,10,0,1,0,0
ENSG00000197386,1804,2802,2684,3651,4421,3762
ENSG00000184160,35,38,19,4,4,3
ENSG00000234386,2,1,0,1,1,0
ENSG00000163956,2143,2911,2532,5033,3469,3796
ENSG00000270090,0,0,0,0,0,0
ENSG00000216560,0,0,0,0,0,0
ENSG00000250681,0,0,0,0,0,0
ENSG00000268781,1,1,1,1,1,1
ENSG00000243894,2,2,2,7,4,4
ENSG00000253917,0,0,1,0,0,0
ENSG00000271977,0,0,0,0,0,0
ENSG00000251271,7,3,0,0,0,0
ENSG00000251669,204,336,385,222,160,153
ENSG00000132406,411,651,593,621,846,493
ENSG00000145220,779,1306,1328,2310,1179,1351
ENSG00000168826,99,196,147,158,137,163
ENSG00000163132,68,127,83,14,6,0
ENSG00000181215,29,10,5,0,0,0
ENSG00000168824,17,14,10,1399,1248,1296
ENSG00000168818,581,793,815,1202,931,898
ENSG00000248221,0,0,0,0,0,0
ENSG00000237170,0,0,0,0,0,0
ENSG00000247708,100,156,197,58,122,39
ENSG00000072840,544,1399,1039,1189,2299,1324
ENSG00000072832,80,150,169,156,459,188
ENSG00000249896,8,6,3,0,0,0
ENSG00000251408,6,17,0,0,0,0
ENSG00000152969,417,467,299,0,0,0
ENSG00000109501,683,892,736,760,953,772
ENSG00000074211,607,827,589,236,60,306
ENSG00000013288,1104,1315,1072,1395,2184,1378
ENSG00000246526,16,25,30,7,0,0
ENSG00000251580,37,62,56,13,17,5
ENSG00000170846,740,951,778,594,360,498
ENSG00000163993,136,229,267,85,133,218
ENSG00000179010,8217,11144,10097,15291,9146,10563
ENSG00000178988,1645,2474,2334,2022,1681,1531
ENSG00000186222,258,399,281,451,362,395
ENSG00000170871,1419,2009,1765,1350,1910,1355
ENSG00000132405,2206,3697,3536,3917,5738,3650
ENSG00000265953,0,0,0,0,0,0
ENSG00000202392,0,0,2,0,0,0
ENSG00000265550,0,0,0,0,0,0
ENSG00000173011,1130,1505,1389,771,896,744
ENSG00000187904,2,3,0,2,1,0
ENSG00000245748,17,24,24,5,20,0
ENSG00000173013,120,106,88,72,48,42
ENSG00000109519,2865,2937,2942,3905,2479,2957
ENSG00000200867,0,0,0,0,0,0
ENSG00000245468,43,41,30,0,0,0
ENSG00000250471,16,21,19,55,21,29
ENSG00000184985,0,0,0,11,5,22
ENSG00000264658,0,0,0,0,0,0
ENSG00000266690,0,0,0,0,0,0
ENSG00000178597,7,3,0,0,0,0
ENSG00000196526,372,856,660,1932,1914,1692
ENSG00000272620,4,8,13,19,17,32
ENSG00000228919,1,0,0,1,0,0
ENSG00000163995,14,8,7,4,12,7
ENSG00000207807,0,0,0,0,0,0
ENSG00000273267,0,0,0,0,0,0
ENSG00000251460,0,0,0,0,0,0
ENSG00000125089,172,242,165,1926,3986,2078
ENSG00000251615,268,208,218,21,22,21
ENSG00000155269,18,15,13,0,0,0
ENSG00000109625,0,5,0,0,0,0
ENSG00000087008,274,391,358,403,575,477
ENSG00000202054,0,0,0,0,0,0
ENSG00000155275,254,356,439,456,388,345
ENSG00000251186,0,0,0,0,0,0
ENSG00000205959,0,0,0,6,28,0
ENSG00000244004,1,1,1,3,3,1
ENSG00000249272,0,2,0,5,3,3
ENSG00000250804,0,0,0,0,0,0
ENSG00000249347,0,0,0,0,0,0
ENSG00000271057,0,0,0,1,0,0
ENSG00000238726,0,0,0,0,0,0
ENSG00000251313,0,0,0,1,1,0
ENSG00000250342,0,0,0,3,1,0
ENSG00000249767,0,0,0,0,0,0
ENSG00000250268,0,0,0,0,0,0
ENSG00000264372,0,0,0,0,0,0
ENSG00000229924,0,0,0,0,0,0
ENSG00000231396,0,0,0,0,0,0
ENSG00000232399,0,0,0,0,0,0
ENSG00000233136,0,0,0,0,0,0
ENSG00000227551,0,0,0,0,0,0
ENSG00000249482,0,0,0,0,0,0
ENSG00000223569,0,0,0,0,0,0
ENSG00000250231,0,0,0,0,0,0
ENSG00000249104,0,0,0,0,0,0
ENSG00000250844,0,0,0,0,0,0
ENSG00000248920,0,0,0,0,0,0
ENSG00000250745,0,0,0,0,0,0
ENSG00000249811,0,0,0,0,0,0
ENSG00000248933,0,0,0,0,0,0
ENSG00000250913,0,0,0,0,0,0
ENSG00000232264,0,0,0,0,0,0
ENSG00000230430,0,0,0,0,0,0
ENSG00000229579,0,0,0,0,0,0
ENSG00000227140,0,0,0,0,0,0
ENSG00000235780,0,0,0,0,0,0
ENSG00000231051,0,0,0,0,0,0
ENSG00000231637,0,0,0,0,0,0
ENSG00000251694,0,2,0,0,0,0
ENSG00000228856,0,1,0,0,0,0
ENSG00000205946,0,1,0,0,0,0
ENSG00000219492,0,0,0,0,0,0
ENSG00000188438,0,0,0,0,0,0
ENSG00000252307,0,0,0,0,0,0
ENSG00000232773,0,0,0,0,0,0
ENSG00000186146,0,0,0,0,0,0
ENSG00000248364,0,0,0,0,0,0
ENSG00000215323,0,0,0,0,0,0
ENSG00000266246,0,0,0,0,0,0
ENSG00000250884,0,0,0,0,0,0
ENSG00000249866,0,0,0,0,0,0
ENSG00000163612,4,0,0,0,0,0
ENSG00000251624,3,4,0,6,5,5
ENSG00000250896,19,32,29,62,25,41
ENSG00000178163,701,1442,1073,1338,1511,1309
ENSG00000002587,63,126,79,567,400,410
ENSG00000222182,0,0,0,1,0,0
ENSG00000205940,16,14,11,80,39,38
ENSG00000109705,23,36,27,0,0,3
ENSG00000157869,270,501,477,555,610,371
ENSG00000109667,4,8,10,1710,2752,1975
ENSG00000169676,0,0,0,0,0,0
ENSG00000252002,0,0,0,0,3,0
ENSG00000249219,0,0,0,0,0,0
ENSG00000071127,5586,7439,6779,21445,15759,17842
ENSG00000264931,0,0,0,0,0,2
ENSG00000223086,0,0,0,0,0,1
ENSG00000250393,0,0,0,0,0,0
ENSG00000251296,0,0,0,0,0,0
ENSG00000248777,0,0,0,0,0,0
ENSG00000271544,0,0,0,0,0,0
ENSG00000250040,0,0,0,0,0,0
ENSG00000250573,0,0,0,0,0,0
ENSG00000250074,0,0,0,0,0,0
ENSG00000250505,0,0,0,0,0,0
ENSG00000251278,0,3,0,0,0,0
ENSG00000251338,0,0,0,0,0,0
ENSG00000250413,11,5,0,0,0,0
ENSG00000261490,19,11,7,114,45,109
ENSG00000038219,754,1857,1610,1987,3098,2374
ENSG00000048342,309,320,186,727,549,646
ENSG00000249930,0,0,0,1,1,1
ENSG00000273133,0,0,5,5,4,4
ENSG00000137449,184,238,232,315,907,457
ENSG00000249252,0,0,0,0,0,0
ENSG00000199420,0,0,0,0,0,0
ENSG00000163145,2,0,1,0,0,0
ENSG00000251379,0,1,0,0,0,0
ENSG00000004468,0,0,0,0,0,4
ENSG00000118564,1292,1584,1423,2465,3725,2073
ENSG00000237765,609,800,681,754,1209,699
ENSG00000109743,0,0,7,63,33,47
ENSG00000214846,0,0,0,0,0,4
ENSG00000169762,638,859,855,390,555,352
ENSG00000249234,0,0,0,0,5,0
ENSG00000263327,31,96,105,51,77,26
ENSG00000242358,0,0,0,1,0,1
ENSG00000248851,0,0,0,0,0,0
ENSG00000151552,638,1006,791,1267,938,1022
ENSG00000249581,0,0,0,0,0,0
ENSG00000238536,0,0,0,0,0,0
ENSG00000249488,0,0,0,0,0,0
ENSG00000002549,2000,2834,2880,2886,1928,2111
ENSG00000249502,0,3,4,0,0,3
ENSG00000265011,0,0,0,0,0,0
ENSG00000118579,1572,2828,2678,1694,1383,1380
ENSG00000163257,1217,1813,1412,882,936,768
ENSG00000047662,27,41,15,5,5,0
ENSG00000109805,1114,2600,2007,3317,1349,2280
ENSG00000178177,320,499,473,373,359,311
ENSG00000235413,5,7,0,9,5,4
ENSG00000248238,0,0,0,0,0,0
ENSG00000251816,0,0,0,0,0,0
ENSG00000248515,0,2,13,0,3,0
ENSG00000249441,0,0,0,0,0,0
ENSG00000241612,15,10,8,27,13,10
ENSG00000145147,4,3,3,687,373,656
ENSG00000248228,0,0,0,0,0,0
ENSG00000207732,0,0,0,0,0,0
ENSG00000244538,3,5,3,13,7,6
ENSG00000248837,0,8,0,0,0,0
ENSG00000249948,0,15,0,0,3,5
ENSG00000237350,8,17,8,58,32,38
ENSG00000152990,594,1054,1078,3169,2964,2711
ENSG00000238383,0,0,0,0,0,2
ENSG00000250137,0,0,0,0,0,0
ENSG00000251292,0,0,0,0,0,0
ENSG00000109819,34,181,209,10,0,20
ENSG00000249453,0,0,0,0,0,0
ENSG00000163138,239,435,374,581,483,444
ENSG00000185774,14,29,31,46,42,16
ENSG00000272995,0,3,0,0,3,3
ENSG00000250243,0,0,0,0,0,0
ENSG00000250092,0,0,0,0,0,0
ENSG00000242768,0,0,0,0,0,0
ENSG00000248343,0,0,0,0,0,0
ENSG00000261121,3,0,0,0,0,0
ENSG00000109610,85,128,85,4,5,5
ENSG00000109606,4780,8715,7967,11074,7590,9584
ENSG00000243005,0,0,0,0,0,0
ENSG00000207697,4,3,0,1,1,3
ENSG00000153012,141,354,171,0,0,0
ENSG00000181982,603,790,697,202,253,259
ENSG00000168228,204,465,395,542,428,424
ENSG00000264496,0,0,1,0,0,0
ENSG00000109618,450,768,605,286,528,326
ENSG00000038210,814,1214,1157,1646,1367,1295
ENSG00000271172,0,0,0,0,0,0
ENSG00000248133,3,0,0,0,0,0
ENSG00000053900,676,1100,1000,1621,1277,1345
ENSG00000091490,2657,3140,2747,2967,6795,3493
ENSG00000250541,0,2,0,0,3,0
ENSG00000250317,658,902,807,685,368,471
ENSG00000251009,0,6,0,0,0,0
ENSG00000109680,110,173,163,236,418,284
ENSG00000265627,0,0,0,0,0,0
ENSG00000200999,0,0,0,0,0,0
ENSG00000168214,2290,3667,3289,2730,2286,2350
ENSG00000250927,1,0,0,0,1,0
ENSG00000205830,0,0,0,2,0,0
ENSG00000249699,0,3,0,0,0,0
ENSG00000222206,0,0,0,0,0,0
ENSG00000251325,5,0,8,0,0,0
ENSG00000109689,544,927,897,1192,1157,812
ENSG00000240005,20,15,23,14,6,6
ENSG00000248340,2,0,0,0,0,0
ENSG00000251129,0,0,0,13,0,15
ENSG00000169851,7,44,57,2421,4009,3369
ENSG00000249678,0,0,0,0,0,0
ENSG00000250624,0,0,0,0,0,0
ENSG00000248685,24,12,12,0,0,0
ENSG00000239532,2,0,0,0,0,1
ENSG00000047365,147,224,160,838,1106,812
ENSG00000248466,0,0,0,0,2,0
ENSG00000247193,0,0,0,0,0,0
ENSG00000154274,35,78,74,103,59,137
ENSG00000248936,0,0,0,0,0,15
ENSG00000181826,86,153,99,162,193,146
ENSG00000169299,1753,2484,2143,2462,1646,2167
ENSG00000249863,42,57,48,79,8,41
ENSG00000174125,0,0,0,32,21,35
ENSG00000174130,5,14,8,176,196,181
ENSG00000227325,0,0,0,0,0,0
ENSG00000250254,0,0,1,1,0,0
ENSG00000251332,0,0,0,0,0,5
ENSG00000249649,0,0,0,0,0,2
ENSG00000065882,1284,1495,1008,2587,1996,1895
ENSG00000231160,0,4,8,2,9,3
ENSG00000271958,0,0,0,0,0,0
ENSG00000196355,0,5,0,0,0,0
ENSG00000109787,856,1665,1314,1871,4153,2147
ENSG00000197712,1253,1571,1087,1811,2392,1731
ENSG00000207944,0,0,0,2,0,0
ENSG00000109790,196,351,191,3945,5385,3519
ENSG00000249207,0,0,0,13,15,8
ENSG00000224097,8,5,25,9,3,3
ENSG00000157796,410,730,661,567,945,680
ENSG00000035928,1781,3318,2802,2910,3311,2534
ENSG00000222592,0,0,0,0,0,0
ENSG00000264621,0,0,0,0,0,0
ENSG00000238797,0,0,0,0,0,0
ENSG00000163682,18414,23093,22705,33087,24062,24348
ENSG00000121897,466,813,772,640,520,570
ENSG00000206675,1,1,3,0,0,0
ENSG00000134962,180,138,121,24,12,20
ENSG00000109814,3280,3167,3671,2707,2070,2638
ENSG00000163683,2605,1867,2386,522,1205,672
ENSG00000252796,0,0,0,0,0,0
ENSG00000255458,24,40,68,6,7,7
ENSG00000078140,3258,4842,4781,5036,4664,4416
ENSG00000252975,0,0,0,0,0,0
ENSG00000249019,0,2,0,0,2,0
ENSG00000180610,2,4,11,4,3,12
ENSG00000249348,76,99,106,46,72,57
ENSG00000243260,2,0,0,0,0,0
ENSG00000249064,3,3,0,2,0,1
ENSG00000168421,29,34,32,0,19,12
ENSG00000205794,2,4,0,1,2,0
ENSG00000078177,369,713,394,325,656,408
ENSG00000200455,0,0,0,0,0,0
ENSG00000201863,0,0,0,0,0,0
ENSG00000248977,0,0,0,0,0,0
ENSG00000260296,1,11,6,9,11,9
ENSG00000121892,3621,6616,5566,6151,6475,5213
ENSG00000271278,0,0,0,0,0,0
ENSG00000252970,0,0,0,0,0,0
ENSG00000231707,0,0,3,12,0,2
ENSG00000250568,4,4,2,6,3,1
ENSG00000179299,0,0,0,14,42,24
ENSG00000248780,5,3,2,11,8,9
ENSG00000163694,1505,2554,2523,1774,1062,1690
ENSG00000221122,0,0,0,0,0,0
ENSG00000242197,0,0,0,0,0,0
ENSG00000263642,0,0,0,0,0,0
ENSG00000250893,6,0,1,0,0,6
ENSG00000251173,0,0,0,0,0,0
ENSG00000154277,25,29,18,520,279,673
ENSG00000163697,469,779,706,2148,4408,1825
ENSG00000250906,0,0,0,2,14,3
ENSG00000207195,0,0,0,2,6,0
ENSG00000238351,0,0,0,0,0,0
ENSG00000201736,0,0,0,0,0,2
ENSG00000199790,0,0,0,0,0,0
ENSG00000207198,0,0,0,0,0,0
ENSG00000182308,9,36,50,37,30,21
ENSG00000109133,2981,4138,4020,4267,3394,3063
ENSG00000178343,0,32,33,7,0,3
ENSG00000188848,127,304,108,0,0,0
ENSG00000250781,0,0,0,0,0,0
ENSG00000014824,2270,3759,3207,2753,3483,2778
ENSG00000249212,8,3,2,3,3,2
ENSG00000213851,1,0,1,1,1,1
ENSG00000124399,15,34,20,13,8,8
ENSG00000251350,0,0,3,0,0,0
ENSG00000124406,163,293,309,13,10,24
ENSG00000266058,0,0,0,0,0,0
ENSG00000240167,0,0,0,0,0,0
ENSG00000248283,5,3,3,0,0,0
ENSG00000207481,0,0,0,0,0,0
ENSG00000064042,19692,22994,19570,190,364,473
ENSG00000239627,6,2,0,0,0,0
ENSG00000249216,19,34,26,0,0,0
ENSG00000249936,79,124,95,351,258,268
ENSG00000177752,0,0,0,0,0,0
ENSG00000151806,1024,1717,1559,3053,2013,2442
ENSG00000163281,567,1018,985,942,883,876
ENSG00000272936,0,0,0,0,0,0
ENSG00000273369,5,7,14,11,13,14
ENSG00000170516,83,118,72,0,0,0
ENSG00000169019,556,593,613,1282,823,985
ENSG00000145246,83,72,91,2689,4176,3087
ENSG00000242431,0,0,2,0,0,3
ENSG00000248254,0,0,0,2,6,0
ENSG00000259959,113,111,122,182,207,228
ENSG00000145244,6,4,9,20,8,13
ENSG00000251827,0,0,0,0,0,1
ENSG00000242262,30,58,37,98,47,63
ENSG00000135605,75,87,118,42,8,30
ENSG00000202014,0,0,0,0,0,0
ENSG00000170448,663,1071,941,788,1113,772
ENSG00000163293,100,263,218,1307,1503,1532
ENSG00000198515,13,27,29,34,42,30
ENSG00000221764,0,0,0,0,0,0
ENSG00000145248,0,0,0,0,0,0
ENSG00000109171,1599,2570,2543,2941,3120,2292
ENSG00000075539,1561,2734,2414,2925,4103,3190
ENSG00000251722,0,0,0,0,0,0
ENSG00000109182,0,0,11,487,372,749
